author,comment,voteCount,replyCount,channel,country
@printempsm2599," @Amourfou55  merci pour le cours d'histoire , mais c'est vrai qu'ils sont la bas de puis seulement 1948 ,?ah non j'ai oublié on parle de peuple choisi par Dieu,  il les a choisi pour leur malhonnêteté, leurs crimes, les tueurs de prophète .",0,0,FRANCE24,France
@Amourfou55,"Ben moussa les a amené la bas 1500 ans avant naissance du prophète et cette terre n’a jamais été arabe…avant les anglais, avant ottomans, avant perses, romains, grecs , babyloniens, canaanites etc… donc bon… les discours incultes des masses ignorantes avec «  leur TERRE aux palestiniens «  toujours drôle car sans jamais d’arguments ou références historiques… normal il n’y en a pas il suffit juste de se cultiver..",0,0,FRANCE24,France
@jadoe178,Au sol ils se font decimer c'est pour ça qu'ils ne font que bombarder !!!,1,1,FRANCE24,France
@Amazigh9262,115 soldats par jour d'après Poutine,3,2,FRANCE24,France
@user-mc1jt7vu8z,ils ont tué plus de 100 cest faux c'est bien plus,0,0,FRANCE24,France
@Richard-vy1jc,Pauvre armée propre,1,0,FRANCE24,France
@Baudayacouba,Masha Allah vive la hamas,1,1,FRANCE24,France
@Hakim-9393,"Même l'Enfer ne voudra pas de ces demons, fils de démons, pères de démons!!",26,2,FRANCE24,France
@brunolepriol2302,may the force be with tsahal soldiers ..,0,0,FRANCE24,France
@PeterLEGRAND-vi9zy,Israël doit retourner sur son territoire et laisser  d'occuper ....,0,0,FRANCE24,France
@abdelghani1739,Isreal  bombarded  que de des civil et des enfants,2,0,FRANCE24,France
