author,comment,voteCount,replyCount,channel,country
@rachidmollerus3047,Falscher Berichterstattung...aber was solls..! Netanyahu wollte den Krieg von Anfang an weiterzuführen...,0,0,DW Deutsch,Germany
@kaawyaani2465," Wo ist die Menschlichkeit der demokratischen Westen mit ihren Werte wie Menschenrechte ? Solidarität mit Kindermörder Frauenmörder und Zerstörungen der Lebensgrundlage der unschuldige Menschen ? 
Terror und Zerstörung egal auch wer es ausübt, ist zu verurteilen und nicht zum Komplitzen werden.",0,0,DW Deutsch,Germany
@borntosurvey4919,"Was? Keine Feiern mehr in Gaza? Mal ehrlich, was hat Hamas gedacht wie Israel reagiert? Hat Hams gedacht, Israel zuckt mit den Schultern und macht weiter wie vorher oder hofften sie auf ein eingreifen anderer Länder? Sieht ganz so aus, als wären die beiden Flugzeugträger vor der Küste genug um die Maulhelden aus dem Libanon und dem Iran von irgendwelchen Heldentaten abzuhalten. Die Menschen in Gaza bezahlen einen hohen Preis für die Taten der Hamas.",1,0,DW Deutsch,Germany
@ashketchup1093,"Offenbar trifft nur 1%? der abgefeuerten Raketen Israel, ist das der Hamas nicht bewusst?",0,0,DW Deutsch,Germany
@mandelzweig5453,"Man sieht christliche Liebe wieder in Gaza, sowie auch im Irak und Afghanistan",0,0,DW Deutsch,Germany
@hansclemensdetlef9117,"Von der Hamas, von den Islamisten ihren unterstuetzern und symatisanten",0,0,DW Deutsch,Germany
@at5810,Und die Welt schaut zu  so ist es immer! Ich rechtfertige Hamas nicht es ist schrecklich was er angetan hat aber Israel ist nicht besser arme Kinder ,21,14,DW Deutsch,Germany
JPV JPV,"Tom Segev hatte deutsche Eltern, die 1939 nach Israel ausgewandert waren, deshalb sein gutes Deutsch.",4,0,DW Deutsch,Germany
@gerlindelerna3466,"Sollen erst diese Islamisten keine Anschläge mehr auf Israelische Zivilisten ausüben.Die töten in Jerusalem Zivilisten an Bushaltestellen!Die dürfen daa????,Ja klar...dürfen sie das,sie sind schließlich nur Terorristen!!!Die Welt ist total verkehrt",2,0,DW Deutsch,Germany
@thomasgralitz6863,"Wer schießt wieder zuerst und noch während der vereinbarten Feuerpause die Hamas.
Jetzt muss sie mit aller Macht vernichtet werden. Sonst wird es langfristig viel mehr Opfer geben.",3,0,DW Deutsch,Germany
@fluffy-cat654,"Schlechter Titel, weil die Gewalt Gaza nie verlassen hat und auch nie verlassen wird, solange die Hamas existiert.",3,0,DW Deutsch,Germany
@a.tausendschon6589,"1 Bombe drauf und gut ist... sorry!
90% der Palestinenser sind Hamas Sympathisenten oder Mitglieder. Es reicht...
Anders bekommen sie das nicht in den Griff.",0,1,DW Deutsch,Germany
@a.tausendschon6589,1:48,2,1,DW Deutsch,Germany
@lammfromm4087,Nach Angaben der hamas,1,0,DW Deutsch,Germany
@eucitizen78,"Natürlich geht der Kampf weiter und zwar so lange bis jedes Hamas Mitglied Tod ist. Das ist die dauerhafte Lösung. Israel hat es angekündigt, sie meinen es ernst und so wird es sein. Was gibt es da zu verhandeln?",0,0,DW Deutsch,Germany
@SET9575,Hier wird nur die Rakete aus Palästina gesehen. Dennoch betrachtet man die Bombardierung von Israelis auf Zivilisten als angemessen.,0,0,DW Deutsch,Germany
@samoopusteno1277,"""Schland"" hätte für Waffenruhe appellieren sollen.
Die Unterwürfigkeit die ihr an den Tag legt ist peinlich obwohl ich kein Deutscher bin schäme ich mich Fremd weil ich hier lebe",10,10,DW Deutsch,Germany
@Danger_Ranger,"Die Gewalt war immer da, in Gaza! 
Die Gewalt ist in den Hamasanhängern. 
Was zum Ende führte, die Hamas hat ihre Ziele in der Waffenruhe erreicht.",0,1,DW Deutsch,Germany
@appletree6741,"Die Zivilbevölkerung muss von Israel besser geschützt werden, auch wenn Hamas Hospitäler und Kindergärten benutzt und sich hinter Zivilisten versteckt",0,2,DW Deutsch,Germany
@appletree6741,"Wenn die Hamas diesen Konflikt überlebt, dann wird sich der 7. Oktober wiederholen",0,1,DW Deutsch,Germany
@yunshuiseng8,"Laut dem hier Gesagten ist es im absoluten Interesse von Nethanyahu wie auch des Militärs, dass der ""Krieg"" bzw. die Zerstörung des Gazastreifens so lange wie möglich fortgeführt wird.",0,1,DW Deutsch,Germany
@aman6685,"Etwa 20.000 menschen wurden getötet, wie viele waren davon Hamas? Vielleicht nicht mal 10% davon.
Ganozid von Israel geht weiter. Kein Essen,Wasser, Medikamenten..ist das kein WAR CRIME? Wann endet kriminelle Occupation seitens Israel???",0,2,DW Deutsch,Germany
@jedeslebenistnurgeliehen4430,"heul wir sind Frauen und Kinder heul wir tun niemandem was heul, die Gaza-Araber heulen rum um Frauen und Kinder, Was haben denn die Frauen, Kinder und Säuglinge und Ungeborene euch Gaza-Arabern getan, die abgeschlachtet wurden. Ihr Gaza-Araber hättet euren geliebten Hamas am 7. Oktober am Abschlachten hindern können, denn die Hälfte von Euch sind in meinen Augen die Hamas-Terroristen.",0,0,DW Deutsch,Germany
@tiffker2010,"Hamas bricht die Waffenruhe, beschießt Israel, verübt einen Terroranschlag mitten in Jerusalem (schade, dass Sie dazu nicht berichten) und Sie entscheiden sich, Zivilisten aus nur Gaza zu Wort kommen zu lassen, aber nicht aus Israel - warum?",0,2,DW Deutsch,Germany
@davidzak9819,Israel soll Nie in frieden leben solange die palästina besetzen,0,0,DW Deutsch,Germany
@Chrisl.2495,"In Deutschland nimmt man die Gefahren auch zu wenig ernst , bis wieder etwas passiert",8,2,DW Deutsch,Germany
@AlexAlex-oz4gx,Israel muss sanktioniert werden!!!!!,1,0,DW Deutsch,Germany
@user-ci6rh7hf2j,"DIESE HEUCHLER 
GANZ KLAR ISRAEL HAT ES ZUGELASSEN UBD WIESO ??? Schaut auf welchen Weg der Israelische President war anhand dieser Sache kann er sein Amt weiter führen und hofft somit natürlich auf den Thron zu bleiben und dafür nimmt er alles in Kauf selbst wenn dafür tausende Menschen sterben!!!! 
Komisch das so eine Arme die Kinder sogar die Steine werfen einsperren und als Gefahr sehen aber bei so einen Angriff machen die nichts ???!!!! Also Check nur ich das oder bin ich zu blöd um 1+1 zusammen zu zählen",0,0,DW Deutsch,Germany
@mandelzweig5453,Israel hat 3 Frauen erschossen und ein kleines Kind auf der Straße Israel hat angefangen,0,0,DW Deutsch,Germany
@PeterPan-lq1gx,Weinen Sie leiser. Es gibt unzählige Berichte in denen Israelis zu Wort kommen.,0,0,DW Deutsch,Germany
@mandelzweig5453,"Da die Israelis zu feige sind auf dem Boden mit Hamas zu kämpfen, sind ihnen die Luftangriffe lieber, um einen Hamas Kämpfer zu töten bombardieren sie ein Flüchtlingslager und töten 400 Menschen!! so machen es feiglinge, Hauptsache sie bleiben am Leben, den laut israelische Medien sterben auf dem Boden  jeden Tag fast 25 israelische Soldaten",0,0,DW Deutsch,Germany
@PeterPan-lq1gx,Selbst Schuld. Warum stürzen Palästinenser nicht die Hamas?,0,0,DW Deutsch,Germany
@reinerhohnii.6662,"Ja, um den ""Kompromiss"" zu erreichen, daß Deutschland die 2 Mio. Palästinenser aufnimmt.",0,0,DW Deutsch,Germany
@reinerhohnii.6662,Die Hamas ist nicht mehr als ein Name.,0,0,DW Deutsch,Germany
@appletree6741," @reinerhohnii.6662  ich denke das muss man sich vorher überlegen, und die Hamas hat sich halt gedacht, dass man sich toll zwischen Zivilisten verstecken kann",0,0,DW Deutsch,Germany
@reinerhohnii.6662,"Die Frage wäre ja: WO will man sich auf einem wenige qkm großen, voll bebauten Gebiet denn sonst verstecken...?",0,0,DW Deutsch,Germany
@reinerhohnii.6662,"Aha!
Also ist die Hamas vollkommen zu Unrecht ""saúer"" auf Israel?",0,0,DW Deutsch,Germany
@n.a.9241,​ @MrPatrick1212la Kinder töten finden sie richtig?,0,0,DW Deutsch,Germany
@angelheartkrone182,Gott sagt Israel ist mein Augapfel .Wer Israel verflucht wird verflucht .Wer Israel segnet der wird gesegnet.,0,0,DW Deutsch,Germany
@MrPatrick1212la,"israel macht absolut alles richtig
...so eine Konsequenz wünsche ich mir auch von deutschland/ unserer Regierung. Hoffe das israel siegreich bleibt",4,0,DW Deutsch,Germany
@hansclemensdetlef9117,Musst du nicht,0,0,DW Deutsch,Germany
@woody6865,"Wer hier nicht leben will, soll gehen. Aber vielleicht ist das Bürgergeld zu hoch?",3,0,DW Deutsch,Germany
@appletree6741,Waffenruhe hilft nur der Hamas. Israel hätte überhaupt keinen Deal machen soll mit den Terroristen,0,0,DW Deutsch,Germany
@elxxpapi6326, @BrigitteMocker  kannst eine andere Meinung nicht akzeptieren? Wie alt bist du eigentlich?,3,0,DW Deutsch,Germany
@PeterPan-lq1gx,"Warum leben Sie dann nicht i Gaza, sondern hier im schönen westlichen Deutschland?",4,0,DW Deutsch,Germany
@jedeslebenistnurgeliehen4430,"geh dahin, wo du dich nicht schämst, niemand schreibt dir vor in Schland zu bleiben.",6,0,DW Deutsch,Germany
@BrigitteMocker,Dann geh doch!,8,0,DW Deutsch,Germany
@bissigekatze23,"da kann man sehen ,dass die Hamas palästinensische und israelische Menschenleben egal sind 
Die verstecken sich unter Tunnel ",0,0,DW Deutsch,Germany
@dersozialewestfale5114,Kein Land ist so dämlich und wirft eine Atombombe auf sein Nachbarland. Die Meeresbrise würde zudem den Fallout ins Inland in Richtung Israel drücken.,0,0,DW Deutsch,Germany
@ArneBab,"Doch, Israel ist besser: es ist ein großer Unterschied, ob Zivilisten die bewusst gewählten ZIele sind, oder ob Zivilisten mitbetroffen werden, weil Kämpfer der anderen Seite sie bewusst als Schutzschilde missbrauchen. Um Hamas zu zitieren: „Es ist nicht unsere Aufgabe, Schutzräume für Zivilisten in Gaza zu schaffen, das ist Aufgabe der UN“. Das ist die angebliche Regierung von Gaza: die Zivilisten sind ihnen egal, deswegen produzieren sie mit voller Absicht immer wieder Situationen, in denen Israel Zivilisten in Israel nur durch Aktionen reduzieren kann, die Zivilisten in Gaza schaden.",0,0,DW Deutsch,Germany
@elxxpapi6326,Stimmt. Israel hat den Angriff kommen sehen und bewusst nichts gemacht um dort alles platt zu machen.,0,0,DW Deutsch,Germany
@dagmarvandoren9364,Richtig.   Richtig,4,0,DW Deutsch,Germany
@appletree6741,"Die palästinensischen Opfer sind wirklich erschreckend, aber ich gebe Hamas die Hauptschuld dafür. Wieso bauen Hamas hunderte km Tunnel aber keine Schutzbunker für ihre Bürger? Wieso hat Hamas die Greueltaten vom 7. Oktober begangen wenn sie wusste dass  Israel darauf reagieren wird?",0,0,DW Deutsch,Germany
@dersozialewestfale5114,"Die Kinder in Gaza sollten sich im Fernsehen lieber die echte Mickey Maus ansehen,  anstatt diesen antisemitischen Abklatsch namens Farfur.",0,0,DW Deutsch,Germany
@hermit9946,Isreal ist um Dimensionen besser,1,0,DW Deutsch,Germany
@Katharina-yb9ng,Dann lehnt euch endlich GEGEN die HAMAS auf!!,2,0,DW Deutsch,Germany
@fluffy-cat654,"Ernsthaft?  Ist ein Staat, der Terroristen bekämpft, für Sie nicht besser als Terroristen, die Zivilisten vergewaltigen, foltern und töten?",2,0,DW Deutsch,Germany
@user-ee8nz7gy6g,"Was sollen sie tun?
Sich Abschlachten lassen?
Babys in den Backofen oder Mikrowelle?!
Was Hamas getan hat,ist unverzeihlich.
Und die Kinder die sie Ansprechen,werden von klein auf zu Hass erzogen.
Erst wenn Araber ihre Kinder mehr lieben als sie Israel Hassen,erst dann wird es Frieden geben.Wird aber nie passieren.",3,0,DW Deutsch,Germany
@banjalukanr1, die Hamas hat doch wiederholt begonnen. Seid ihr alle dumm,2,0,DW Deutsch,Germany
@serifeuzun8487, @hansclemensdetlef9117  du auch,0,0,DW Deutsch,Germany
@hansclemensdetlef9117,Ihr seid verloren,0,0,DW Deutsch,Germany
@hans-christiandreel1448,Kinder sind immer die Opfer des Fehlverhaltens ihrer Eltern.,0,0,DW Deutsch,Germany
@serifeuzun8487,,0,0,DW Deutsch,Germany
@movietower6095,"Warum beschwert ihr euch? Der Tenor war doch: Uneingeschränkte Solidarität mit Israel!
Bitteschön! So sieht das dann aus.",11,11,DW Deutsch,Germany
